"STATION","NAME","DATE","HLY-DEWP-NORMAL","HLY-TEMP-NORMAL"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-12T15:00:00","14.4","27.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-12T16:00:00","14.2","27.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-12T17:00:00","14.0","25.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-12T18:00:00","14.0","24.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-12T19:00:00","13.6","23.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-12T20:00:00","13.2","21.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-12T21:00:00","12.8","21.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-12T22:00:00","12.4","20.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-12T23:00:00","12.0","19.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-13T00:00:00","10.7","18.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-13T01:00:00","11.4","18.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-13T02:00:00","11.1","17.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-13T03:00:00","10.7","17.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-13T04:00:00","10.4","16.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-13T05:00:00","10.2","16.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-13T06:00:00","10.0","16.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-13T07:00:00","9.8","16.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-13T08:00:00","9.9","16.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-13T09:00:00","11.0","18.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-13T10:00:00","12.2","20.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-13T11:00:00","12.8","23.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-13T12:00:00","13.4","25.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-13T13:00:00","13.8","26.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-13T14:00:00","14.0","27.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-13T15:00:00","14.2","27.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-13T16:00:00","14.0","27.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-13T17:00:00","13.8","25.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-13T18:00:00","13.7","24.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-13T19:00:00","13.4","22.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-13T20:00:00","12.9","21.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-13T21:00:00","12.5","20.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-13T22:00:00","12.0","19.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-13T23:00:00","11.6","19.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-14T00:00:00","10.4","17.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-14T01:00:00","10.9","17.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-14T02:00:00","10.5","17.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-14T03:00:00","10.1","16.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-14T04:00:00","9.8","16.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-14T05:00:00","9.5","16.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-14T06:00:00","9.4","15.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-14T07:00:00","9.1","15.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-14T08:00:00","9.2","15.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-14T09:00:00","10.4","17.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-14T10:00:00","11.5","20.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-14T11:00:00","12.2","22.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-14T12:00:00","12.8","24.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-14T13:00:00","13.2","26.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-14T14:00:00","13.3","27.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-14T15:00:00","13.5","27.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-14T16:00:00","13.3","26.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-14T17:00:00","13.1","25.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-14T18:00:00","13.0","23.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-14T19:00:00","12.6","22.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-14T20:00:00","12.2","20.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-14T21:00:00","11.8","20.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-14T22:00:00","11.2","19.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-14T23:00:00","10.8","18.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-15T00:00:00","9.7","17.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-15T01:00:00","10.1","17.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-15T02:00:00","9.7","16.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-15T03:00:00","9.2","16.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-15T04:00:00","8.9","15.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-15T05:00:00","8.6","15.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-15T06:00:00","8.5","14.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-15T07:00:00","8.3","14.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-15T08:00:00","8.4","15.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-15T09:00:00","9.6","17.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-15T10:00:00","10.8","19.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-15T11:00:00","11.5","22.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-15T12:00:00","12.2","24.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-15T13:00:00","12.6","25.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-15T14:00:00","12.8","26.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-15T15:00:00","13.1","27.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-15T16:00:00","12.9","26.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-15T17:00:00","12.8","25.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-15T18:00:00","12.7","23.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-15T19:00:00","12.4","22.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-15T20:00:00","12.0","20.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-15T21:00:00","11.7","19.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-15T22:00:00","11.1","18.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-15T23:00:00","10.8","18.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-16T00:00:00","9.7","16.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-16T01:00:00","10.0","16.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-16T02:00:00","9.6","16.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-16T03:00:00","9.2","15.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-16T04:00:00","8.9","15.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-16T05:00:00","8.5","15.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-16T06:00:00","8.4","14.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-16T07:00:00","8.2","14.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-16T08:00:00","8.4","14.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-16T09:00:00","9.7","17.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-16T10:00:00","10.9","19.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-16T11:00:00","11.6","22.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-16T12:00:00","12.3","24.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-16T13:00:00","12.7","26.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-16T14:00:00","12.9","27.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-16T15:00:00","13.1","27.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-16T16:00:00","13.0","26.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-16T17:00:00","12.8","25.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-16T18:00:00","12.7","23.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-16T19:00:00","12.5","22.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-16T20:00:00","12.1","20.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-16T21:00:00","11.8","19.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-16T22:00:00","11.3","19.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-16T23:00:00","10.9","18.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-17T00:00:00","10.0","17.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-17T01:00:00","10.2","17.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-17T02:00:00","9.8","16.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-17T03:00:00","9.4","16.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-17T04:00:00","9.0","15.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-17T05:00:00","8.7","15.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-17T06:00:00","8.5","14.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-17T07:00:00","8.4","14.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-17T08:00:00","8.6","15.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-17T09:00:00","10.0","17.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-17T10:00:00","11.1","20.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-17T11:00:00","11.9","22.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-17T12:00:00","12.5","24.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-17T13:00:00","12.9","26.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-17T14:00:00","13.2","27.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-17T15:00:00","13.4","27.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-17T16:00:00","13.2","27.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-17T17:00:00","13.0","25.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-17T18:00:00","13.0","23.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-17T19:00:00","12.8","22.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-17T20:00:00","12.4","21.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-17T21:00:00","12.0","20.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-17T22:00:00","11.5","19.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-17T23:00:00","11.1","18.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-18T00:00:00","10.3","17.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-18T01:00:00","10.3","17.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-18T02:00:00","9.8","16.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-18T03:00:00","9.4","16.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-18T04:00:00","9.1","15.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-18T05:00:00","8.7","15.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-18T06:00:00","8.4","14.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-18T07:00:00","8.3","14.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-18T08:00:00","8.4","14.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-18T09:00:00","9.9","17.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-18T10:00:00","11.0","20.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-18T11:00:00","11.8","22.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-18T12:00:00","12.4","24.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-18T13:00:00","12.9","26.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-18T14:00:00","13.2","27.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-18T15:00:00","13.3","27.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-18T16:00:00","13.2","27.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-18T17:00:00","13.0","25.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-18T18:00:00","13.0","23.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-18T19:00:00","12.7","22.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-18T20:00:00","12.3","21.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-18T21:00:00","12.0","20.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-18T22:00:00","11.5","19.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-18T23:00:00","11.1","18.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-19T00:00:00","10.3","17.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-19T01:00:00","10.3","17.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-19T02:00:00","9.8","16.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-19T03:00:00","9.4","16.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-19T04:00:00","9.0","15.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-19T05:00:00","8.6","15.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-19T06:00:00","8.3","14.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-19T07:00:00","8.2","14.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-19T08:00:00","8.3","14.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-19T09:00:00","9.8","17.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-19T10:00:00","10.9","20.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-19T11:00:00","11.7","22.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-19T12:00:00","12.3","24.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-19T13:00:00","12.7","26.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-19T14:00:00","13.0","27.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-19T15:00:00","13.2","27.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-19T16:00:00","13.0","27.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-19T17:00:00","12.9","25.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-19T18:00:00","12.8","23.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-19T19:00:00","12.6","22.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-19T20:00:00","12.2","21.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-19T21:00:00","11.9","20.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-19T22:00:00","11.4","19.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-19T23:00:00","11.0","18.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-20T00:00:00","10.3","17.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-20T01:00:00","10.2","17.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-20T02:00:00","9.6","16.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-20T03:00:00","9.2","16.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-20T04:00:00","8.8","15.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-20T05:00:00","8.4","15.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-20T06:00:00","8.1","14.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-20T07:00:00","7.9","14.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-20T08:00:00","8.0","14.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-20T09:00:00","9.4","17.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-20T10:00:00","10.5","19.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-20T11:00:00","11.4","22.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-20T12:00:00","12.0","24.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-20T13:00:00","12.4","26.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-20T14:00:00","12.8","27.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-20T15:00:00","12.9","27.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-20T16:00:00","12.8","27.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-20T17:00:00","12.6","25.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-20T18:00:00","12.6","23.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-20T19:00:00","12.4","22.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-20T20:00:00","12.0","21.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-20T21:00:00","11.7","20.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-20T22:00:00","11.1","19.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-20T23:00:00","10.7","18.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-21T00:00:00","10.1","17.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-21T01:00:00","9.9","17.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-21T02:00:00","9.3","16.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-21T03:00:00","8.9","15.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-21T04:00:00","8.4","15.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-21T05:00:00","8.0","14.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-21T06:00:00","7.7","14.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-21T07:00:00","7.5","14.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-21T08:00:00","7.6","14.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-21T09:00:00","9.1","16.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-21T10:00:00","10.2","19.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-21T11:00:00","11.0","22.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-21T12:00:00","11.6","24.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-21T13:00:00","12.1","26.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-21T14:00:00","12.4","27.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-21T15:00:00","12.5","27.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-21T16:00:00","12.5","27.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-21T17:00:00","12.3","25.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-21T18:00:00","12.3","23.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-21T19:00:00","12.1","22.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-21T20:00:00","11.8","20.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-21T21:00:00","11.5","20.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-21T22:00:00","11.0","19.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-21T23:00:00","10.7","18.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-22T00:00:00","10.2","17.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-22T01:00:00","9.8","17.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-22T02:00:00","9.2","16.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-22T03:00:00","8.9","15.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-22T04:00:00","8.5","15.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-22T05:00:00","8.0","14.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-22T06:00:00","7.7","14.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-22T07:00:00","7.5","14.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-22T08:00:00","7.7","14.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-22T09:00:00","9.2","16.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-22T10:00:00","10.3","19.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-22T11:00:00","11.1","22.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-22T12:00:00","11.7","24.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-22T13:00:00","12.1","26.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-22T14:00:00","12.4","27.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-22T15:00:00","12.5","27.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-22T16:00:00","12.4","27.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-22T17:00:00","12.2","25.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-22T18:00:00","12.3","23.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-22T19:00:00","12.1","22.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-22T20:00:00","11.7","21.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-22T21:00:00","11.5","20.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-22T22:00:00","11.0","19.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-22T23:00:00","10.7","18.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-23T00:00:00","10.4","17.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-23T01:00:00","9.8","17.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-23T02:00:00","9.2","16.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-23T03:00:00","8.9","15.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-23T04:00:00","8.5","15.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-23T05:00:00","8.0","14.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-23T06:00:00","7.7","14.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-23T07:00:00","7.5","13.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-23T08:00:00","7.8","14.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-23T09:00:00","9.4","17.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-23T10:00:00","10.5","20.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-23T11:00:00","11.3","22.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-23T12:00:00","11.9","25.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-23T13:00:00","12.3","26.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-23T14:00:00","12.6","27.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-23T15:00:00","12.8","28.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-23T16:00:00","12.8","27.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-23T17:00:00","12.5","26.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-23T18:00:00","12.6","24.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-23T19:00:00","12.4","22.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-23T20:00:00","12.1","21.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-23T21:00:00","11.9","20.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-23T22:00:00","11.4","19.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-23T23:00:00","11.1","18.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-24T00:00:00","10.9","18.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-24T01:00:00","10.2","17.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-24T02:00:00","9.7","16.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-24T03:00:00","9.4","16.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-24T04:00:00","9.0","15.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","01-24T05:00:00","8.7","15.2"
